Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
22554222_LU0003_LU0003_LXEUR,LU0003 VENTR 2015-21A AR CDO VAR 15.07.2027 LU0003_LXEUR_22554222_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,808.7235269,0.041095992,1,Other Securitization,0.125,101.0904409,0,0.054776305,5.537360818,0
14236674,DBCG 2017-BBG A MBS VAR 15.06.2034_14236674,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,4468.215412,0.034408944,1,Other Securitization,0.125,558.5269265,0,0.054776305,30.59404125,0
24139185_LU0003_LU0003_LXEUR,LU0003 OHECP 2018-7X AR 3MEUR + 74BP CMTD28209_IE00B0C18065_EUR LU0003_LXEUR_24139185_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,30455.70009,9.701921122,9.701921122,Other Securitization,1,30455.70009,0,0.054776305,1668.250716,0
25428091_LU0003_LU0003_LXEUR,LU0003 OCPE 2020-4A AR 3MEUR+88BP 144A CX2OL80J0_IE00B0C18065_EUR LU0003_LXEUR_25428091_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1905.569203,12.30159379,12.30159379,Other Securitization,1,1905.569203,0,0.054776305,104.3800398,0
2476903_LU0003_LU0003_LXEUR,LU0003 HMBT 2005-4 A1 CMO VAR 25.10.2035 LU0003_LXEUR_2476903_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,93.74958992,0.068493574,1,Other Securitization,0.82,76.87466374,0,0.054776305,4.210910025,0
24139179_LU0003_LU0003_LXEUR,LU0003 ADIENT US LLC TL B BL3591890_IE00B0C18065_USD LU0003_LXEUR_24139179_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3011.763796,6.530661529,6.530661529,Other Securitization,1,3011.763796,0,0.054776305,164.9732922,0
22623743_LU0003_LU0003_LXEUR,LU0003 GNR 2017-H16 KF 1MLIB+75BP 38375UG53_IE00BMTRWY37_USD LU0003_LXEUR_22623743_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,557.5995292,39.36607662,39.36607662,Other Securitization,1,557.5995292,0,0.054776305,30.54324186,0
4577930_LU0003_LU0003_LXEUR,LU0003 WMALT 2005-9 2A2 CMO FIX 5.500% 25.11.2035 LU0003_LXEUR_4577930_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,84.0131021,0.068493958,1,Other Securitization,1,84.0131021,0,0.054776305,4.601927301,0
20113384_LU0003_LU0003_LXEUR,LU0003 DRVES 5 A 1MEUR + 40BP CX2KH4011__EUR LU0003_LXEUR_20113384_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.143908963,7.236437463,7.236437463,Other Securitization,1,0.143908963,0,0.054776305,0.007882801,0
25428238_LU0003_LU0003_LXEUR,LU0003 CHESH 2020-1 A SONIA 3M + 90BP CX2BR3012_IE00B5ZR2157_GBP LU0003_LXEUR_25428238_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.001304623,0.190952399,1,Other Securitization,1,0.001304623,0,0.054776305,7.14624E-05,0
22554066,LPCC 2018-1 A ABS VAR 20.08.2024_22554066,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,308.6671619,0.054793843,1,Other Securitization,1,308.6671619,0,0.054776305,16.90764659,0
6409359_LU0003_LU0003_LXEUR,LU0003 CWHL 2006-21 A2 CMO FIX 6.000% 25.02.2037 LU0003_LXEUR_6409359_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,94.52153478,0.068500523,1,Other Securitization,1,94.52153478,0,0.054776305,5.177540415,0
6905022_LU0003_LU0003_LXEUR,LU0003 CMLTI 2005-HE3 M3 MBS VAR 25.09.2035 LU0003_LXEUR_6905022_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,351.5328599,0.068492413,1,Other Securitization,1,351.5328599,0,0.054776305,19.25567114,0
22554451,FNR 2010-153 FD CMO VAR 25.01.2041_22554451,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,8.702005351,0.067845513,1,Other Securitization,0.125,1.087750669,0,0.054776305,0.059582962,0
16974056,GNR 2011-H11 FA CMO VAR 20.03.2061_16974056,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,35.970112,0.075079049,1,Other Securitization,1,35.970112,0,0.054776305,1.970309824,0
5223435_LU0003_LU0003_LXEUR,LU0003 DORIC NIMROD 2013-1 CL A 144A FIX 5.250% 30.05.2023 LU0003_LXEUR_5223435_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,320.925408,1.587643507,1.587643507,Other Securitization,0.82,320.925408,0,0.054776305,17.57910802,0
4598278_LU0003_LU0003_LXEUR,LU0003 HEAT 2005-2 M5 MBS VAR 25.07.2035 LU0003_LXEUR_4598278_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,655.4028504,0.06849251,1,Other Securitization,0.125,81.9253563,0,0.054776305,4.487568301,0
22554172,BALTA 2005-5 1M2 CMO VAR 25.07.2035_22554172,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,6602.760467,0.068496787,1,Other Securitization,1,6602.760467,0,0.054776305,361.6748209,0
24748796_LU0003_LU0003_LXEUR,LU0003 DRYD 2017-52A AR 3MEUR + 86BP 144A CX2DVC0M7_IE00B0C18065_EUR LU0003_LXEUR_24748796_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1509.101048,11.98909092,11.98909092,Other Securitization,1,1509.101048,0,0.054776305,82.66297921,0
2005165_LU0003_LU0003_LXEUR,LU0003 JPMMT 2007-A1 6A1 CMO VAR 25.07.2035 LU0003_LXEUR_2005165_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,9.559694207,0.128239349,1,Other Securitization,0.197,1.883259759,0,0.054776305,0.103158011,0
6243552_LU0003_LU0003_LXEUR,LU0003 SAMI 2006-AR6 1A1 CMO VAR 25.07.2046 LU0003_LXEUR_6243552_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,193.540084,0.068490487,1,Other Securitization,1,193.540084,0,0.054776305,10.60141066,0
22554254,NCMS 2018-RIVA A MBS VAR 15.02.2033_22554254,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,175.8840018,0.018254049,1,Other Securitization,0.125,21.98550023,0,0.054776305,1.204284465,0
733150_LU0003_LU0003_LXEUR,LU0003 LABSM 2007-1 2A1 MBS VAR 25.06.2037 LU0003_LXEUR_733150_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,288.322161,-0.515872069,1,Other Securitization,1,288.322161,0,0.054776305,15.79322262,0
2057072_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-OA1 2A1 CMO VAR 20.03.2046 LU0003_LXEUR_2057072_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,50.50110544,0.054795328,1,Other Securitization,1,50.50110544,0,0.054776305,2.766263953,0
6651899_LU0003_LU0003_LXEUR,LU0003 MABS 2006-AM3 A3 MBS VAR 25.10.2036 LU0003_LXEUR_6651899_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,66.26111964,0.065086037,1,Other Securitization,1,66.26111964,0,0.054776305,3.629539296,0
22623646,EFSV 2010-1 A2 ABS VAR 25.10.2035_22623646,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,76.55036386,0.082314503,1,Other Securitization,0.125,9.568795483,0,0.054776305,0.524143259,0
1551594_LU0003_LU0003_LXEUR,LU0003 MLMBS 2007-1 2A1 CMO VAR 25.04.2037 LU0003_LXEUR_1551594_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,14.31175724,0.079173827,1,Other Securitization,1,14.31175724,0,0.054776305,0.783945179,0
15667675_LU0003_LU0003_LXEUR,LU0003 BX 2018-IND A MBS VAR 15.11.2035 LU0003_LXEUR_15667675_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,211.147374,0.071394406,1,Other Securitization,0.125,26.39342175,0,0.054776305,1.445734119,0
478785_LU0003_LU0003_LXEUR,LU0003 WAMU 2004-AR13 A2A CMO FLOAT 25.11.34 LU0003_LXEUR_478785_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,434.3430373,0.068495227,1,Other Securitization,0.197,85.56557835,0,0.054776305,4.686966214,0
4917949_LU0003_LU0003_LXEUR,LU0003 SGMS 2006-OPT2 A3D MBS VAR 25.10.2036 LU0003_LXEUR_4917949_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,692.9466146,-0.032823993,1,Other Securitization,1,692.9466146,0,0.054776305,37.95705508,0
2145334_LU0003_LU0003_LXEUR,LU0003 CWHL 2004-HYB5 2A1 CMO VAR 20.04.2035 LU0003_LXEUR_2145334_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,1.856175591,0.054792855,1,Other Securitization,0.134,0.248727529,0,0.054776305,0.013624375,0
17619850,GNR 2019-44 FE CMO VAR 20.04.2049_17619850,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,483.7912565,0.050378352,1,Other Securitization,1,483.7912565,0,0.054776305,26.50029741,0
6874171_LU0003_LU0003_LXEUR,LU0003 MSAC 2005-WMC3 M4 MBS VAR 25.03.2035 LU0003_LXEUR_6874171_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,4.680514626,0.068494747,1,Other Securitization,1,4.680514626,0,0.054776305,0.256381297,0
4861761_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QS4 1A4 CMO FIX 6.250% 25.03.2037 LU0003_LXEUR_4861761_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,106.2330723,0.068492231,1,Other Securitization,1,106.2330723,0,0.054776305,5.819055163,0
4165731_LU0003_LU0003_LXEUR,LU0003 STALT 2005-1F 1A1 CMO VAR 25.12.2035 LU0003_LXEUR_4165731_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,261.7534562,-0.088102241,1,Other Securitization,1,261.7534562,0,0.054776305,14.33788714,0
22623663,IMSA 2007-1 A2 CMO VAR 25.03.2037_22623663,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,128.0069876,0.067790253,1,Other Securitization,1,128.0069876,0,0.054776305,7.011749791,0
22554306_LU0003_LU0003_LXEUR,LU0003 VOYE 1A A CDO VAR 15.10.2030 LU0003_LXEUR_22554306_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1259.703664,0.041095209,1,Other Securitization,0.125,157.462958,0,0.054776305,8.625239008,0
20113248,GNR 2020-21 AC CMO FIX 2.500% 20.01.2049_20113248,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,136.7944537,3.629318064,3.629318064,Other Securitization,1,136.7944537,0,0.054776305,7.493094713,0
16974053,GFUND 2017-1A A1A CMO VAR 19.12.2059_16974053,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1.769750399,0.220036634,1,Other Securitization,0.125,0.2212188,0,0.054776305,0.012117548,0
1928649_LU0003_LU0003_LXEUR,LU0003 HEAT 2005-7 M1 MBS VAR 25.01.2036 LU0003_LXEUR_1928649_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,280.2981785,0.068492715,1,Other Securitization,0.125,35.03727231,0,0.054776305,1.919212313,0
4067216_LU0003_LU0003_LXEUR,LU0003 CWALT 2005-76 1A1 CMO VAR 25.01.2036 LU0003_LXEUR_4067216_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,253.0190875,0.068493049,1,Other Securitization,1,253.0190875,0,0.054776305,13.8594507,0
22623648,NSLT 2015-3A A2 ABS VAR 27.02.2051_22623648,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,171.4390455,0.106605477,1,Other Securitization,0.125,21.42988068,0,0.054776305,1.17384968,0
6604678_LU0003_LU0003_LXEUR,LU0003 POPLR 2006-A M1 MBS VAR 25.02.2036 LU0003_LXEUR_6604678_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,99.57168673,0.06849264,1,Other Securitization,1,99.57168673,0,0.054776305,5.454169078,0
1928308_LU0003_LU0003_LXEUR,LU0003 CWL 2006-18 2A2 MBS VAR 25.03.2037 LU0003_LXEUR_1928308_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,16.48706384,0.068124084,1,Other Securitization,1,16.48706384,0,0.054776305,0.903100437,0
2931285_LU0003_LU0003_LXEUR,LU0003 WFMBS 2006-AR5 2A1 CMO FLOAT 25.04.36 LU0003_LXEUR_2931285_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,136.7839188,0.068495515,1,Other Securitization,1,136.7839188,0,0.054776305,7.492517652,0
18746165,FHR 4906 QF CMO VAR 25.09.2049_18746165,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1045.039734,0.067460623,1,Other Securitization,0.125,130.6299667,0,0.054776305,7.155426894,0
21520997_LU0003_LU0003_LXEUR,LU0003 KKR 18 A CDO VAR 18.07.2030 LU0003_LXEUR_21520997_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1031.827888,0.04931636,1,Other Securitization,0.125,128.9784859,0,0.054776305,7.06496488,0
7022849_LU0003_LU0003_LXEUR,LU0003 JPMAC 2006-CW2 AV5 MBS VAR 25.08.2036 LU0003_LXEUR_7022849_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,44.25398945,0.068496457,1,Other Securitization,0.166,7.34616225,0,0.054776305,0.402395624,0
708782_LU0003_LU0003_LXEUR,LU0003 JPMAC 2007-CH1 AF4 MBS STEP 4.722% 25.11.2036 LU0003_LXEUR_708782_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,4.82400356,0.722694015,1,Other Securitization,0.82,3.955682919,0,0.054776305,0.216677694,0
2251721_LU0003_LU0003_LXEUR,LU0003 SAMI 2006-AR4 2A1 CMO VAR 25.06.2036 LU0003_LXEUR_2251721_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,99.24591809,0.06848946,1,Other Securitization,1,99.24591809,0,0.054776305,5.436324676,0
17619874,FHR 4876 MF CMO VAR 15.09.2038_17619874,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1884.705336,0.038151996,1,Other Securitization,0.125,235.588167,0,0.054776305,12.90464928,0
24139334_LU0003_LU0003_LXEUR,LU0003 CADOG 13X AR 3MEUR + 75BP CMKB65279_IE00B0C18065_EUR LU0003_LXEUR_24139334_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,68672.07442,9.917745114,9.917745114,Other Securitization,1,68672.07442,0,0.054776305,3761.602491,0
7004555_LU0003_LU0003_LXEUR,LU0003 BSARM 2004-2 12A2 CMO VAR 25.05.2034 LU0003_LXEUR_7004555_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,13.18626077,0.068496448,1,Other Securitization,0.197,2.597693372,0,0.054776305,0.142292044,0
19567848_LU0003_LU0003_LXEUR,LU0003 COMMSCOPE INC TL B BL2849315_IE0033386453_USD LU0003_LXEUR_19567848_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,433.640623,4.519342447,4.519342447,Other Securitization,1,433.640623,0,0.054776305,23.75323101,0
1929007_LU0003_LU0003_LXEUR,LU0003 MSAC 2007-HE5 A2C MBS VAR 25.03.2037 LU0003_LXEUR_1929007_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,687.6153744,-2.607393228,1,Other Securitization,1,687.6153744,0,0.054776305,37.66502945,0
22554305_LU0003_LU0003_LXEUR,LU0003 MITCHELLS & BUTLERS FIN SEC C1 6066179C4_IE00B0C18065_GBP LU0003_LXEUR_22554305_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3113.515606,8.142506784,8.142506784,Other Securitization,1,3113.515606,0,0.054776305,170.5468803,0
22554210,FSQ 2020-2A A CMO VAR 16.06.2070_22554210,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1303.761274,0.219887332,1,Other Securitization,0.125,162.9701592,0,0.054776305,8.926903141,0
7116525_LU0003_LU0003_LXEUR,LU0003 ACE 2006-OP1 A1A MBS VAR 25.04.2036 LU0003_LXEUR_7116525_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,237.3963863,0.068493734,1,Other Securitization,0.82,194.6650368,0,0.054776305,10.66303142,0
20113370_LU0003_LU0003_LXEUR,LU0003 STEP 4 A 3MEUR +72BP CX2ATU012__EUR LU0003_LXEUR_20113370_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.494271567,44.22408298,44.22408298,Other Securitization,1,0.494271567,0,0.054776305,0.02707437,0
2644506_LU0003_LU0003_LXEUR,LU0003 RAST 2005-A14 A5 CMO FIX 5.500% 25.12.2035 LU0003_LXEUR_2644506_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,93.97512868,0.15296345,1,Other Securitization,1,93.97512868,0,0.054776305,5.147610307,0
16974684,GNR 2015-H32 FA CMO VAR 20.12.2065_16974684,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,247.2687552,0.070700969,1,Other Securitization,1,247.2687552,0,0.054776305,13.54446874,0
11865468,SLMA 2005-8 A4 ABS VAR 25.01.2028_11865468,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,69.62973123,0.079546764,1,Other Securitization,0.125,8.703716403,0,0.054776305,0.476757424,0
4541109_LU0003_LU0003_LXEUR,LU0003 CWHL 2005-18 A3 CMO 5.500% 25.10.35 LU0003_LXEUR_4541109_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,23.9109191,0.068488811,1,Other Securitization,1,23.9109191,0,0.054776305,1.309751797,0
23207431_LU0003_LU0003_LXEUR,LU0003 RMAC 2018-2 A 3MGBP + 97BP CM1D35014_IE00BMTRWY37_GBP LU0003_LXEUR_23207431_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1075.835423,21.96949538,21.96949538,Other Securitization,1,1075.835423,0,0.054776305,58.93028922,0
16974741,FHS 328 F4 CMO VAR 15.02.2038_16974741,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,833.6015875,0.074663663,1,Other Securitization,0.125,104.2001984,0,0.054776305,5.707701847,0
6978262_LU0003_LU0003_LXEUR,LU0003 CWALT 2007-HY7C A1 CMO VAR 25.08.2037 LU0003_LXEUR_6978262_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,540.7794397,0.068491652,1,Other Securitization,1,540.7794397,0,0.054776305,29.62189951,0
2931225_LU0003_LU0003_LXEUR,LU0003 BSARM 2004-3 4A CMO VAR 25.07.2034 LU0003_LXEUR_2931225_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,35.83105134,0.068494521,1,Other Securitization,0.166,5.947954522,0,0.054776305,0.325806971,0
24748900_LU0003_LU0003_LXEUR,LU0003 OHECP 2015-3X A1R 3MEUR + 90BP CX22AU0Q5_IE00B5ZR2157_EUR LU0003_LXEUR_24748900_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.333374978,8.477124454,8.477124454,Other Securitization,1,1.333374978,0,0.054776305,0.073037354,0
24139078,FHR 5104 DC CMO FIX 1.000% 15.08.2044_24139078,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,303.151306,4.080571303,4.080571303,Other Securitization,0.125,154.628815,0,0.054776305,8.469995125,0
9099904_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-AMC3 A1 MBS VAR 25.03.2037 LU0003_LXEUR_9099904_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,660.0193442,0.002861508,1,Other Securitization,1,660.0193442,0,0.054776305,36.15342088,0
13285034,CFLX 2006-1 A4 CMO FIX 6.300% 25.06.2036_13285034,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,33.89686977,0.068495659,1,Other Securitization,1,33.89686977,0,0.054776305,1.856745276,0
5368667_LU0003_LU0003_LXEUR,LU0003 TRUMN 2006-1 A MBS VAR 25.03.2036 LU0003_LXEUR_5368667_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,1207.253699,0.062474706,1,Other Securitization,0.166,200.404114,0,0.054776305,10.97739687,0
22554163_LU0003_LU0003_LXEUR,LU0003 TRAL 2018-5A A1 CDO VAR 20.10.2028 LU0003_LXEUR_22554163_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,253.3510103,0.054790794,1,Other Securitization,0.125,31.66887629,0,0.054776305,1.734704025,0
22554268,FNR 2007-42 FG CMO VAR 25.05.2037_22554268,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,22.09858557,0.132142147,1,Other Securitization,0.125,2.762323196,0,0.054776305,0.151309858,0
18746165,FHR 4906 QF CMO VAR 25.09.2049_18746165,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,492.6950481,0.067460623,1,Other Securitization,0.125,61.58688101,0,0.054776305,3.373501776,0
1551608,WAMU 2007-HY4 1A1 CMO VAR 25.04.2037_1551608,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,5.319709762,0.068490876,1,Other Securitization,1,5.319709762,0,0.054776305,0.291394044,0
18594856_LU0003_LU0003_LXEUR,LU0003 UNITED AIR 2019-2 A PTT A FIX 2.900% 01.05.2028 LU0003_LXEUR_18594856_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1522.902558,5.686433312,5.686433312,Other Securitization,0.197,1522.902558,0,0.054776305,83.41897493,0
1028738_LU0003_LU0003_LXEUR,LU0003 WFMBS 2007-7 A1 CMO FIX 6.000% 25.06.2037 LU0003_LXEUR_1028738_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,1631.424576,0.068494949,1,Other Securitization,1,1631.424576,0,0.054776305,89.36341008,0
22554174_LU0003_LU0003_LXEUR,LU0003 PLRS 2019-1 A SONIA1M + 125BP CX2BMR014_IE00BMTRWY37_GBP LU0003_LXEUR_22554174_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,116.329055,29.14684304,29.14684304,Other Securitization,1,116.329055,0,0.054776305,6.372075793,0
23531158_LU0003_LU0003_LXEUR,LU0003 STRA 2021-1 A SONIA3M IR +85BP CX2M2B017_IE00B5ZR2157_GBP LU0003_LXEUR_23531158_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2191.623215,0.355273401,1,Other Securitization,1,2191.623215,0,0.054776305,120.0490216,0
2931285_LU0003_LU0003_LXEUR,LU0003 WFMBS 2006-AR5 2A1 CMO FLOAT 25.04.36 LU0003_LXEUR_2931285_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,290.1280024,0.068495515,1,Other Securitization,1,290.1280024,0,0.054776305,15.89213994,0
6399437_LU0003_LU0003_LXEUR,LU0003 BCAP 2007-AA3 2A1A CMO VAR 25.05.2047 LU0003_LXEUR_6399437_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,161.6013223,0.068491315,1,Other Securitization,1,161.6013223,0,0.054776305,8.851923315,0
22554393_LU0003_LU0003_LXEUR,LU0003 NHEL 2007-1 A2A MBS VAR 25.03.2037 LU0003_LXEUR_22554393_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,562.1883009,-1.905091777,1,Other Securitization,0.125,70.27353761,0,0.054776305,3.849324727,0
22554174_LU0003_LU0003_LXEUR,LU0003 PLRS 2019-1 A SONIA1M + 125BP CX2BMR014_IE00BMTRWY37_GBP LU0003_LXEUR_22554174_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,246.741844,29.14684304,29.14684304,Other Securitization,1,246.741844,0,0.054776305,13.51560649,0
22623681,FFML 2006-FF5 2A5 MBS ZERO 25.04.2036_22623681,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,461.8615062,0.068494398,1,Other Securitization,0.82,378.7264351,0,0.054776305,20.74523471,0
2128703_LU0003_LU0003_LXEUR,LU0003 GSR 2006-3F 2A3 CMO FIX 5.750% 25.03.2036 LU0003_LXEUR_2128703_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,28.05892695,3.781808029,3.781808029,Other Securitization,1,28.05892695,0,0.054776305,1.53696434,0
22554370_LU0003_LU0003_LXEUR,LU0003 ZIGGO BV SR SEC TL H 1L BL3193739_IE00B0C18065_EUR LU0003_LXEUR_22554370_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,14474.78623,7.349065615,7.349065615,Other Securitization,1,14474.78623,0,0.054776305,792.875305,0
22554535_LU0003_LU0003_LXEUR,LU0003 NRZT 2018-RPL1 A1 CMO FIX 3.500% 25.12.2057 LU0003_LXEUR_22554535_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1685.407002,5.142477887,5.142477887,Other Securitization,0.125,1083.39603,0,0.054776305,59.34443131,0
19567849_LU0003_LU0003_LXEUR,LU0003 CHARTER COMMU OPER TL B2 1L BL3196914_IE0033386453_USD LU0003_LXEUR_19567849_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,28482.8362,5.345011891,5.345011891,Other Securitization,0.82,28482.8362,0,0.054776305,1560.184522,0
