Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
24139057_LU0003_LU0003_LXEUR,LU0003 OHECP 2018-7A AR 3MEUR+74BP 144A CMEF73206_IE00BMTRWY37_EUR LU0003_LXEUR_24139057_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,405.7908914,9.466978356,9.466978356,Other Securitization,1,405.7908914,0,0.063252303,25.66720857,0
1020413_LU0003_LU0003_LXEUR,LU0003 SAMI 2004-AR5 1A1 CMO VAR 19.10.2034 LU0003_LXEUR_1020413_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,89.26978034,0.052053006,1,Other Securitization,0.134,11.96215057,0,0.063252303,0.756633577,0
4477191_LU0003_LU0003_LXEUR,LU0003 SABR 2006-FR2 A3 MBS VAR 25.03.2036 LU0003_LXEUR_4477191_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,1409.538763,0.068493336,1,Other Securitization,1,1409.538763,0,0.063252303,89.15657347,0
25159029_LU0003_LU0003_LXEUR,LU0003 RAMC 2006-4 AF6 MBS STEP 5.340% 25.01.2037 LU0003_LXEUR_25159029_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,383.2105512,4.883227436,4.883227436,Other Securitization,1,383.2105512,0,0.063252303,24.23895004,0
16974881,SOFI 2018-A A1 ABS VAR 25.02.2042_16974881,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,14.50794973,0.069833456,1,Other Securitization,0.125,1.813493716,0,0.063252303,0.114707655,0
24395213_LU0003_LU0003_LXEUR,LU0003 BLUME 3X A2R WM26 WC3.6831 CX27RT0P1_IE00B0C18065_EUR LU0003_LXEUR_24395213_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,697.3708238,8.630040902,8.630040902,Other Securitization,1,697.3708238,0,0.063252303,44.11031091,0
1551561_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-OA11 A1B CMO VAR 25.09.2046 LU0003_LXEUR_1551561_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,330.579611,0.068494854,1,Other Securitization,1,330.579611,0,0.063252303,20.90992185,0
16974123,SMB 2015-B A2A ABS FIX 2.980% 15.07.2027_16974123,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,70.49840713,5.807352362,5.807352362,Other Securitization,0.125,51.1761364,0,0.063252303,3.237008505,0
2523738_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-OPX1 A1B MBS VAR 25.01.2037 LU0003_LXEUR_2523738_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,536.3831059,-0.381911703,1,Other Securitization,1,536.3831059,0,0.063252303,33.92746694,0
23914573_LU0003_LU0003_LXEUR,LU0003 ADAGI V-A ARR 3MEUR + 72BP 144A CMJF71379_IE00B0C18065_EUR LU0003_LXEUR_23914573_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,444.805665,9.463119463,9.463119463,Other Securitization,1,444.805665,0,0.063252303,28.13498286,0
16974803_LU0003_LU0003_LXEUR,LU0003 PSTAT 2018-4A A1 CDO VAR 15.11.2026 LU0003_LXEUR_16974803_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,61.76665138,0.126024442,1,Other Securitization,0.125,7.720831422,0,0.063252303,0.488360371,0
4361282_LU0003_LU0003_LXEUR,LU0003 SARM 2006-10 2A1 CMO FLOAT 25.11.36 LU0003_LXEUR_4361282_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,245.0424978,0.068494505,1,Other Securitization,1,245.0424978,0,0.063252303,15.49950241,0
2734281_LU0003_LU0003_LXEUR,LU0003 NCHET 2006-1 A2B MBS VAR 25.05.2036 LU0003_LXEUR_2734281_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,14.97809769,0.0680193,1,Other Securitization,1,14.97809769,0,0.063252303,0.947399179,0
20113274_LU0003_LU0003_LXEUR,LU0003 FSQ 2020-1X A SONIA3M + 80BP CM2C26014_IE00B5ZR2157_GBP LU0003_LXEUR_20113274_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,11112.14466,41.29510222,41.29510222,Other Securitization,1,11112.14466,0,0.063252303,702.8687452,0
4286379_LU0003_LU0003_LXEUR,LU0003 CWHL 2005-2 2A3 CMO FLOAT 25.03.35 LU0003_LXEUR_4286379_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,71.27554143,0.068494213,1,Other Securitization,1,71.27554143,0,0.063252303,4.50834217,0
15086004,AA BOND CO LTD EMTN FIX 4.875% 31.07.2024_15086004,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,6547.025623,2.218684331,2.218684331,Other Securitization,0.197,2861.579284,0,0.063252303,181.001481,0
26192915_LU0003_LU0003_LXEUR,LU0003 DPF 2021-2 A 3MEUR + 70BP CX38N7013_IE00B5ZR2157_EUR LU0003_LXEUR_26192915_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.604866563,36.91594474,36.91594474,Other Securitization,1,1.604866563,0,0.063252303,0.101511507,0
26192719_LU0003_LU0003_LXEUR,LU0003 PLRS 2021-1 A SONIA1M IR + 79BPS CX36JP012_IE00B5ZR2157_GBP LU0003_LXEUR_26192719_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,12.52090175,0.063716697,1,Other Securitization,1,12.52090175,0,0.063252303,0.791975876,0
24139185_LU0003_LU0003_LXEUR,LU0003 OHECP 2018-7X AR 3MEUR + 74BP CMTD28209_IE00B0C18065_EUR LU0003_LXEUR_24139185_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,14090.42686,9.466978356,9.466978356,Other Securitization,1,14090.42686,0,0.063252303,891.2519544,0
26192738_LU0003_LU0003_LXEUR,LU0003 INEOS FINANCE PLC TL B 1L BL3763960_IE00B0C18065_EUR LU0003_LXEUR_26192738_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,94.22308781,6.854673408,6.854673408,Other Securitization,1,94.22308781,0,0.063252303,5.959827335,0
7069333_LU0003_LU0003_LXEUR,LU0003 BASIC 2006-1 A3 MBS VAR 25.04.2036 LU0003_LXEUR_7069333_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,28.1838358,0.068490162,1,Other Securitization,0.134,3.776633998,0,0.063252303,0.238880799,0
18423591,GNR 2019-78 FJ CMO VAR 20.06.2049_18423591,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,545.7802235,0.016074992,1,Other Securitization,1,545.7802235,0,0.063252303,34.52185627,0
6405194_LU0003_LU0003_LXEUR,LU0003 CBASS 2007-CB6 A3 MBS VAR 25.07.2037 LU0003_LXEUR_6405194_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,221.2164578,-1.58258892,1,Other Securitization,1,221.2164578,0,0.063252303,13.9924505,0
4361282_LU0003_LU0003_LXEUR,LU0003 SARM 2006-10 2A1 CMO FLOAT 25.11.36 LU0003_LXEUR_4361282_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,519.7518174,0.068494505,1,Other Securitization,1,519.7518174,0,0.063252303,32.87549963,0
4541111_LU0003_LU0003_LXEUR,LU0003 HVMLT 2006-3 1A1A CMO FLOAT 19.06.36 LU0003_LXEUR_4541111_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,166.6642431,0.052052861,1,Other Securitization,1,166.6642431,0,0.063252303,10.54189726,0
22623669,FHLT 2005-2 M4 MBS VAR 25.06.2035_22623669,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,4004.238147,0.06849305,1,Other Securitization,1,4004.238147,0,0.063252303,253.2772861,0
4184775_LU0003_LU0003_LXEUR,LU0003 CHASE 2007-S2 1A8 CMO 6.000% 25.03.37 LU0003_LXEUR_4184775_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,110.980273,0.068492135,1,Other Securitization,1,110.980273,0,0.063252303,7.019757894,0
1929055_LU0003_LU0003_LXEUR,LU0003 OOMLT 2005-4 M2 ABS FLOAT 25.11.35 LU0003_LXEUR_1929055_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,373.2079345,0.068491854,1,Other Securitization,1,373.2079345,0,0.063252303,23.60626149,0
1551411_LU0003_LU0003_LXEUR,LU0003 GSR 2006-AR1 2A1 CMO VAR 25.01.2036 LU0003_LXEUR_1551411_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9.39358215,0.068491628,1,Other Securitization,1,9.39358215,0,0.063252303,0.594165708,0
1928810_LU0003_LU0003_LXEUR,LU0003 LBMLT 2006-8 2A2 MBS VAR 25.09.2036 LU0003_LXEUR_1928810_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,19743.08208,0.06849604,1,Other Securitization,1,19743.08208,0,0.063252303,1248.795417,0
24395286_LU0003_LU0003_LXEUR,LU0003 ARESE 10X AR 3MEUR + 78BP CMEF70202_IE00B0C18065_EUR LU0003_LXEUR_24395286_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,10435.48687,9.435409437,9.435409437,Other Securitization,1,10435.48687,0,0.063252303,660.0685812,0
25913442,RCMT 2021-FL7 A MBS VAR 25.11.2036_25913442,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,5047.731914,0.070617987,1,Other Securitization,0.125,630.9664892,0,0.063252303,39.91008379,0
26192663,MSAC 2007-NC3 A2B MBS VAR 25.05.2037_26192663,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,1628.067331,-1.201340794,1,Other Securitization,1,1628.067331,0,0.063252303,102.9790087,0
7062463_LU0003_LU0003_LXEUR,LU0003 JPMMT 2005-S3 1A11 CMO FIX 6.000% 25.01.2036 LU0003_LXEUR_7062463_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,42.97269451,0.068492364,1,Other Securitization,1,42.97269451,0,0.063252303,2.71812191,0
6243552_LU0003_LU0003_LXEUR,LU0003 SAMI 2006-AR6 1A1 CMO VAR 25.07.2046 LU0003_LXEUR_6243552_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,197.5303745,0.068487639,1,Other Securitization,1,197.5303745,0,0.063252303,12.49425118,0
22554193,FFML 2004-FF6 M2 MBS VAR 25.07.2034_22554193,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,1245.129025,0.068492099,1,Other Securitization,1,1245.129025,0,0.063252303,78.7572788,0
24748815_LU0003_LU0003_LXEUR,LU0003 CGMSE 2017-2X A1R 3MEUR + 63BP CX2EQ30L3_IE00B0C18065_EUR LU0003_LXEUR_24748815_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,591.8540815,8.405643853,8.405643853,Other Securitization,1,591.8540815,0,0.063252303,37.43613391,0
24139179_LU0003_LU0003_LXEUR,LU0003 ADIENT US LLC TL B BL3591890_IE00B0C18065_USD LU0003_LXEUR_24139179_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,6995.49799,6.27809068,6.27809068,Other Securitization,1,6995.49799,0,0.063252303,442.4813611,0
6168333_LU0003_LU0003_LXEUR,LU0003 CSMC 2006-6 1A12 CMO FIX 6.000% 25.07.2036 LU0003_LXEUR_6168333_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,369.4986773,0.068497468,1,Other Securitization,1,369.4986773,0,0.063252303,23.37164243,0
20113237,FNR 2019-38 CF CMO VAR 25.07.2049_20113237,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,504.672856,0.080801482,1,Other Securitization,0.125,63.084107,0,0.063252303,3.990215074,0
22623655_LU0003_LU0003_LXEUR,LU0003 RIPON 1A A1 3MLIB+80BP 144A CX2CIL010_IE00BMTRWY37_GBP LU0003_LXEUR_22623655_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3708.136344,30.37261666,30.37261666,Other Securitization,1,3708.136344,0,0.063252303,234.5481649,0
23207433_LU0003_LU0003_LXEUR,LU0003 NRZT 2018-3A A1 CMO FIX 4.500% 25.05.2058 LU0003_LXEUR_23207433_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,70.0431266,7.859435871,7.859435871,Other Securitization,1,70.0431266,0,0.063252303,4.430389093,0
26192871_LU0003_LU0003_LXEUR,LU0003 SEGOV 2017-3X A 3MEUR +92PBS CX2E08014_IE00B5ZR2157_EUR LU0003_LXEUR_26192871_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3238.849346,8.244348928,8.244348928,Other Securitization,1,3238.849346,0,0.063252303,204.8646814,0
4482442_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-19CB A15 CMO FIX 6.000% 25.08.2036 LU0003_LXEUR_4482442_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,11.46205324,0.068494522,1,Other Securitization,1,11.46205324,0,0.063252303,0.725001269,0
4553865_LU0003_LU0003_LXEUR,LU0003 CARR 2007-FRE1 A3 MBS VAR 25.02.2037 LU0003_LXEUR_4553865_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,1621.335761,0.029988768,1,Other Securitization,1,1621.335761,0,0.063252303,102.5532214,0
535374_LU0003_LU0003_LXEUR,LU0003 WAMU 2005-AR19 A1A1 CMO VAR 25.12.2045 LU0003_LXEUR_535374_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,4.952510288,0.068495955,1,Other Securitization,0.166,0.822116708,0,0.063252303,0.052000775,0
14954581,FHS 330 F4 CMO VAR 15.10.2037_14954581,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1045.794931,0.074796593,1,Other Securitization,0.125,130.7243664,0,0.063252303,8.268617281,0
22554498,FNR 2010-2 GF CMO VAR 25.12.2049_22554498,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,3.650488884,0.077174008,1,Other Securitization,0.125,0.456311111,0,0.063252303,0.028862729,0
781753,BALTA 2005-7 22A1 CMO VAR 25.09.2035_781753,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,31.96639412,0.068496505,1,Other Securitization,1,31.96639412,0,0.063252303,2.021948059,0
4984077_LU0003_LU0003_LXEUR,LU0003 CMALT 2007-A1 1A7 CMO FIX 6.000% 25.01.2037 LU0003_LXEUR_4984077_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,70.47503252,0.068493081,1,Other Securitization,1,70.47503252,0,0.063252303,4.457708137,0
2337890_LU0003_LU0003_LXEUR,LU0003 GSR 2005-AR6 1A4 CMO FLOAT 25.09.35 LU0003_LXEUR_2337890_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,40.11000113,0.068491997,1,Other Securitization,0.134,5.374740151,0,0.063252303,0.339964695,0
4126773_LU0003_LU0003_LXEUR,LU0003 GSAMP 2004-OPT M1 MBS VAR 25.11.2034 LU0003_LXEUR_4126773_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,297.0901113,0.06849102,1,Other Securitization,1,297.0901113,0,0.063252303,18.79163385,0
25960872_LU0003_LU0003_LXEUR,LU0003 AGGREKO TL 1L BL3751221_IE00BK9YL094_EUR LU0003_LXEUR_25960872_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,550.7610406,4.631792704,4.631792704,Other Securitization,1,550.7610406,0,0.063252303,34.83690442,0
2555792_LU0003_LU0003_LXEUR,LU0003 SAMI 2006-AR7 A11 CMO FLOAT 25.08.36 LU0003_LXEUR_2555792_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,315.3389634,0.068491039,1,Other Securitization,1,315.3389634,0,0.063252303,19.94591578,0
3956394_LU0003_LU0003_LXEUR,LU0003 BAFC 2007-B A1 CMO VAR 20.04.2047 LU0003_LXEUR_3956394_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,206.8126748,0.054791067,1,Other Securitization,1,206.8126748,0,0.063252303,13.08137805,0
4455197_LU0003_LU0003_LXEUR,LU0003 BAFC 2006-3 4A20 CMO FIX 5.750% 25.03.2036 LU0003_LXEUR_4455197_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,64.40455481,1.498451008,1.498451008,Other Securitization,1,64.40455481,0,0.063252303,4.073736439,0
22554233_LU0003_LU0003_LXEUR,LU0003 CRNCL 2016-7X A1R 3MEUR + 67BP CX29HG0K7_IE00B5ZR2157_EUR LU0003_LXEUR_22554233_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9.436274518,0.096841986,1,Other Securitization,1,9.436274518,0,0.063252303,0.596866098,0
2931287_LU0003_LU0003_LXEUR,LU0003 WFMBS 2007-AR8 A1 CMO VAR 25.11.2037 LU0003_LXEUR_2931287_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,141.2674753,0.068492674,1,Other Securitization,1,141.2674753,0,0.063252303,8.935493202,0
4602130_LU0003_LU0003_LXEUR,LU0003 INDX 2005-AR11 A3 CMO FLOAT 25.08.35 LU0003_LXEUR_4602130_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,416.7243065,0.068497384,1,Other Securitization,1,416.7243065,0,0.063252303,26.35877226,0
20113244,GNR 2010-50 GF CMO VAR 20.04.2040_20113244,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,339.2035518,0.105002265,1,Other Securitization,1,339.2035518,0,0.063252303,21.45540596,0
18037285,FNR 2019-26 WF CMO VAR 25.06.2059_18037285,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,315.9187523,0.055961884,1,Other Securitization,0.125,39.48984403,0,0.063252303,2.497823595,0
13285034,CFLX 2006-1 A4 CMO FIX 6.300% 25.06.2036_13285034,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,35.49285803,0.068498583,1,Other Securitization,1,35.49285803,0,0.063252303,2.245005024,0
6181997_LU0003_LU0003_LXEUR,LU0003 MSM 2006-3AR 1A3 CMO VAR 25.03.2036 LU0003_LXEUR_6181997_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,61.98165933,0.068491352,1,Other Securitization,1,61.98165933,0,0.063252303,3.92048272,0
1921451_LU0003_LU0003_LXEUR,LU0003 CWL 2004-4 M1 MBS VAR 25.07.2034 LU0003_LXEUR_1921451_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,97.41375925,0.06849041,1,Other Securitization,1,97.41375925,0,0.063252303,6.161644653,0
1551572_LU0003_LU0003_LXEUR,LU0003 CMLTI 2006-AR7 1A3A CMO VAR 25.07.2046 LU0003_LXEUR_1551572_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,120.9616148,0.068495177,1,Other Securitization,1,120.9616148,0,0.063252303,7.651100756,0
4165706_LU0003_LU0003_LXEUR,LU0003 STALT 2005-1F 1A6 CMO FIX 5.750% 25.12.2035 LU0003_LXEUR_4165706_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,165.8355274,2.097100657,2.097100657,Other Securitization,1,165.8355274,0,0.063252303,10.48947909,0
4625551_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-45T1 1A16 CMO 6.000% 25.02.37 LU0003_LXEUR_4625551_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,210.0196827,0.068492271,1,Other Securitization,1,210.0196827,0,0.063252303,13.28422868,0
20113321_LU0003_LU0003_LXEUR,LU0003 ORTHO-CLINICAL DIAGNOSTICS TL B BL3280734_IE00BK9YL094_EUR LU0003_LXEUR_20113321_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,196.3990382,3.499342509,3.499342509,Other Securitization,1,196.3990382,0,0.063252303,12.42269155,0
7065952,FHR 2408 FP CMO VAR 15.01.2032_7065952,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,4.837664062,0.053714817,1,Other Securitization,0.125,0.604708008,0,0.063252303,0.038249174,0
2200645_LU0003_LU0003_LXEUR,LU0003 JPMMT 2007-S2 2A3 CMO FIX 5.500% 25.06.2037 LU0003_LXEUR_2200645_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,1.275504179,0.068492056,1,Other Securitization,1,1.275504179,0,0.063252303,0.080678577,0
23914757_LU0003_LU0003_LXEUR,LU0003 GRIPK 1X A1RA 3MEUR + 72BP CM8A68477_IE00B0C18065_EUR LU0003_LXEUR_23914757_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,28877.3463,9.564497381,9.564497381,Other Securitization,1,28877.3463,0,0.063252303,1826.558669,0
21565519_LU0003_LU0003_LXEUR,LU0003 EMI 2020-1X A1 SONIA1M + 47BP CMH968017__GBP LU0003_LXEUR_21565519_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.729794107,46.42127309,46.42127309,Other Securitization,1,1.729794107,0,0.063252303,0.109413462,0
14504643,NSLT 2016-1A A ABS VAR 25.09.2065_14504643,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1129.567525,0.085510321,1,Other Securitization,0.125,141.1959406,0,0.063252303,8.930968471,0
4482443_LU0003_LU0003_LXEUR,LU0003 CFLX 2007-3 2A1 CMO VAR 25.07.2037 LU0003_LXEUR_4482443_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,99.78229115,0.030471647,1,Other Securitization,1,99.78229115,0,0.063252303,6.311459751,0
22554514,SLMA 2004-10 A7A ABS VAR 25.10.2029_22554514,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,760.8239732,0.096579913,1,Other Securitization,0.125,95.10299665,0,0.063252303,6.015483596,0
16974290_LU0003_LU0003_LXEUR,LU0003 MARSS 2014-1 A1 3MEUR+130BP CM4G60012_IE00B3D1YW09_EUR LU0003_LXEUR_16974290_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.085103218,26.07783765,26.07783765,Other Securitization,1,0.085103218,0,0.063252303,0.005382975,0
22927566_LU0003_LU0003_LXEUR,LU0003 RMAC 2018-1 A 3MGBP + 70BP CX2LTF011_IE00BMTRWY37_GBP LU0003_LXEUR_22927566_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,163.3146957,0.25732148,1,Other Securitization,1,163.3146957,0,0.063252303,10.33003068,0
26193009_LU0003_LU0003_LXEUR,LU0003 GROSV 2015-1X A1AR 3MEUR + 72BP CMR164434_IE00B5ZR2157_EUR LU0003_LXEUR_26193009_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2.625921193,7.62258228,7.62258228,Other Securitization,1,2.625921193,0,0.063252303,0.166095564,0
17619867,FNR 2014-61 FA CMO VAR 25.10.2044_17619867,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,183.8697214,0.061460789,1,Other Securitization,0.125,22.98371517,0,0.063252303,1.453772925,0
23914569_LU0003_LU0003_LXEUR,LU0003 HARVT 21X A2R WM26 WC3.7457 CX21J40S2_IE00B0C18065_EUR LU0003_LXEUR_23914569_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1119.329058,9.085924635,9.085924635,Other Securitization,1,1119.329058,0,0.063252303,70.80014113,0
25960919,JPMAC 2007-CH3 M1 MBS VAR 25.03.2037_25960919,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,2026.032823,-0.220770653,1,Other Securitization,1,2026.032823,0,0.063252303,128.1512428,0
6718699_LU0003_LU0003_LXEUR,LU0003 MSM 2006-8AR 6A1 CMO VAR 25.06.2036 LU0003_LXEUR_6718699_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,43.12736569,0.410614971,1,Other Securitization,0.82,35.36443987,0,0.063252303,2.236882279,0
18423528,FNR 2019-30 FN CMO VAR 25.07.2049_18423528,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,475.9636008,0.02894145,1,Other Securitization,0.125,59.4954501,0,0.063252303,3.763224259,0
7065944,FNR 2002-77 F CMO VAR 25.12.2032_7065944,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,2.143203363,0.027188462,1,Other Securitization,0.125,0.26790042,0,0.063252303,0.016945319,0
20113278_LU0003_LU0003_LXEUR,LU0003 PRADO 3 A 3MEUR + 65BP CMIA78012_IE00B5ZR2157_EUR LU0003_LXEUR_20113278_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.2474059,34.20448659,34.20448659,Other Securitization,1,0.2474059,0,0.063252303,0.015648993,0
3001223_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-AHL2 A3B MBS VAR 25.05.2037 LU0003_LXEUR_3001223_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,1003.993786,-0.260735275,1,Other Securitization,1,1003.993786,0,0.063252303,63.50491954,0
6827077_LU0003_LU0003_LXEUR,LU0003 MSHEL 2006-3 A3 MBS VAR 25.04.2036 LU0003_LXEUR_6827077_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,39.48783581,0.068493894,1,Other Securitization,1,39.48783581,0,0.063252303,2.49769657,0
