"Asset_ID","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"22413270","AAA","NA",3459.114454,0,0,0,"N","NA",-3459.114454,0,"Missing Asset ID","Missing Asset ID",0,0,0
"22927510","BBB","NA",2992.403139,0,176.33654088,0,"N","NA",-2992.403139,-176.33654088,"Missing Asset ID","Missing Asset ID",0.0589280697449502,0,-0.0589280697449502
"23848887","AAA","NA",170770.02094,0,0,0,"N","NA",-170770.02094,0,"Missing Asset ID","Missing Asset ID",0,0,0
"23963922","AAA","NA",8954.384585,0,0,0,"N","NA",-8954.384585,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24139040","AAA","NA",5814.934976,0,0,0,"N","NA",-5814.934976,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24139074","A","NA",2.086118115,0,0.0229473,0,"N","NA",-2.086118115,-0.0229473,"Missing Asset ID","Missing Asset ID",0.011000000352329,0,-0.011000000352329
"24190431","AAA","NA",16227.414755,0,0,0,"N","NA",-16227.414755,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24306016","AAA","NA",127.83608117,0,0,0,"N","NA",-127.83608117,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24343663","AAA","NA",14213.92127,0,0,0,"N","NA",-14213.92127,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24359496","AAA","NA",3677.790726,0,0,0,"N","NA",-3677.790726,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24621131","AAA","NA",48000.53387,0,0,0,"N","NA",-48000.53387,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24674941","AAA","NA",7690.226536,0,0,0,"N","NA",-7690.226536,0,"Missing Asset ID","Missing Asset ID",0,0,0
"24748747","A","NA",88.60171841,0,0.974618903,0,"N","NA",-88.60171841,-0.974618903,"Missing Asset ID","Missing Asset ID",0.0110000000055304,0,-0.0110000000055304
"25428265","A","NA",89.14100779,0,0.980551086,0,"N","NA",-89.14100779,-0.980551086,"Missing Asset ID","Missing Asset ID",0.0110000000034776,0,-0.0110000000034776
