"Asset_ID","Asset_Name","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"24139179","LU0003 ADIENT US LLC TL B BL3591890_IE00B0C18065_USD LU0003_LXEUR_24139179_LU0003_LU0003_LXEUR","NR","NR",9399.919812,10293.599591,9399.919812,10293.599591,"N","N",893.679779,893.679779,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139185","LU0003 OHECP 2018-7X AR 3MEUR + 74BP CMTD28209_IE00B0C18065_EUR LU0003_LXEUR_24139185_LU0003_LU0003_LXEUR","NR","NR",44814.36238,43977.18134,44814.36238,43977.18134,"N","N",-837.181040000003,-837.181040000003,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139187","LU0003 BLACK 2017-2X A1 3MEUR + 86BP CX2IF6013_IE00B5ZR2157_EUR LU0003_LXEUR_24139187_LU0003_LU0003_LXEUR","NR","NR",5054.221187,5459.115476,5054.221187,5459.115476,"N","N",404.894289,404.894289,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139191","LU0003 PCLF 2021-1 A SONIA1M + 75BP CX2RJD014_IE00B5ZR2157_GBP LU0003_LXEUR_24139191_LU0003_LU0003_LXEUR","NR","NR",5.383655307,5.621245318,5.383655307,5.621245318,"N","N",0.237590011,0.237590011,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139209","LU0003 CGMSE 2014-2X AR1 3MEUR + 75BP CMDF96562_IE00B0C18065_EUR LU0003_LXEUR_24139209_LU0003_LU0003_LXEUR","NR","NR",16468.48776,16247.041788,16468.48776,16247.041788,"N","N",-221.445972,-221.445972,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139330","BRASS 10A A1 CMO FIX TO FLOAT 0.669% 16.04.2069_24139330","AAA","AAA",4740.446807,4453.398912,2651.9313306,2355.0011268,"N","N",-287.047895,-296.9302038,"No Change in Rating","No Change in LT_Flag",0.559426450410542,0.528809831172833,-0.0306166192377091
"24139334","LU0003 CADOG 13X AR 3MEUR + 75BP CMKB65279_IE00B0C18065_EUR LU0003_LXEUR_24139334_LU0003_LU0003_LXEUR","NR","NR",101048.25105,99168.43414,101048.25105,99168.43414,"N","N",-1879.81691000001,-1879.81691000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"24139339","LU0003 FNGAL 1 A 3MEUR+100BP CM4F06017_IE00B5ZR2157_EUR LU0003_LXEUR_24139339_LU0003_LU0003_LXEUR","NR","NR",13.412657028,13.339195713,13.412657028,13.339195713,"N","N",-0.073461315000003,-0.073461315000003,"No Change in Rating","No Change in LT_Flag",1,1,0
"2420178","LU0003 FHAMS 2007-FA4 1A8 CMO FIX 6.250% 25.08.2037 LU0003_LXEUR_2420178_LU0003_LU0003_LXEUR","NR","NR",87.7340629,87.54309691,87.7340629,87.54309691,"N","N",-0.190965989999995,-0.190965989999995,"No Change in Rating","No Change in LT_Flag",1,1,0
"24394918","LU0003 SMI 2018-1X 1A 3MLIB + 39BP CX2KT0016_IE00B67B7N93_USD LU0003_LXEUR_24394918_LU0003_LU0003_LXEUR","NR","NR",2557.5164365,2594.8967382,2557.5164365,2594.8967382,"N","N",37.3803017,37.3803017,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395047","LU0003 BABSN 2015-IA AR CDO VAR 20.01.2031 LU0003_LXEUR_24395047_LU0003_LU0003_LXEUR","AAA","AAA",576.342941,585.0062394,72.04286763,73.12577993,"N","N",8.66329840000003,1.0829123,"No Change in Rating","No Change in LT_Flag",0.125000000008675,0.125000000008547,-1.28480559524746e-13
"24395071","LU0003 ACCUN 2X A 3MEUR + 93BP CX2H2E012_IE00B5ZR2157_EUR LU0003_LXEUR_24395071_LU0003_LU0003_LXEUR","NR","NR",2829.8301068,3056.1452625,2829.8301068,3056.1452625,"N","N",226.3151557,226.3151557,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395124","LU0003 HARVT 11X ARR 3MEUR + 65BP CM5F98302_IE00B5ZR2157_EUR LU0003_LXEUR_24395124_LU0003_LU0003_LXEUR","NR","NR",4247.217021,4606.310489,4247.217021,4606.310489,"N","N",359.093467999999,359.093467999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395135","FHR 5115 EM CMO FIX 1.000% 15.09.2044_24395135","AAA","AAA",9061.758361,8304.461701,3721.460949,3438.713339,"N","N",-757.29666,-282.74761,"No Change in Rating","No Change in LT_Flag",0.410677575007564,0.414080221308736,0.00340264630117143
"24395144","LU0003 PRISE 2021-1 A 1MEUR + 75BP CX31Q1018_IE00B5ZR2157_EUR LU0003_LXEUR_24395144_LU0003_LU0003_LXEUR","NR","NR",22.514281737,22.374728612,22.514281737,22.374728612,"N","N",-0.139553125000003,-0.139553125000003,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395159","LU0003 DEN16 2018-1A A CDO VAR 20.01.2030 LU0003_LXEUR_24395159_LU0003_LU0003_LXEUR","AAA","AAA",1666.3250052,2033.724538,208.2906257,254.21556725,"N","N",367.3995328,45.92494155,"No Change in Rating","No Change in LT_Flag",0.125000000030006,0.125,-3.00061642199978e-11
"24395213","LU0003 BLUME 3X A2R WM26 WC3.6831 CX27RT0P1_IE00B0C18065_EUR LU0003_LXEUR_24395213_LU0003_LU0003_LXEUR","NR","NR",2016.8570984,2176.5418098,2016.8570984,2176.5418098,"N","N",159.6847114,159.6847114,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395214","LU0003 BLUME 3X A1R 3MEUR + 72BP CX27RT0M8_IE00B0C18065_EUR LU0003_LXEUR_24395214_LU0003_LU0003_LXEUR","NR","NR",17331.077545,17016.57375,17331.077545,17016.57375,"N","N",-314.503795000001,-314.503795000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395226","LU0003 HARVT 11A ARR 3MEUR + 65BP 144A CX339U0U5_IE00BMTRWY37_EUR LU0003_LXEUR_24395226_LU0003_LU0003_LXEUR","NR","NR",4562.364512,5343.155951,4562.364512,5343.155951,"N","N",780.791439000001,780.791439000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"24395286","LU0003 ARESE 10X AR 3MEUR + 78BP CMEF70202_IE00B0C18065_EUR LU0003_LXEUR_24395286_LU0003_LU0003_LXEUR","NR","NR",33148.83427,32569.86484,33148.83427,32569.86484,"N","N",-578.969429999997,-578.969429999997,"No Change in Rating","No Change in LT_Flag",1,1,0
"2470946","LU0003 INDX 2007-AR7 2A1 CMO VAR 25.06.37 LU0003_LXEUR_2470946_LU0003_LU0003_LXEUR","NR","NR",93.12326634,95.13512574,93.12326634,95.13512574,"N","N",2.01185940000001,2.01185940000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"2471598","LU0003 RALI 2005-QS14 2A1 CMO FIX 6.000% 25.09.2035 LU0003_LXEUR_2471598_LU0003_LU0003_LXEUR","NR","NR",78.16513618,81.46489796,78.16513618,81.46489796,"N","N",3.29976178,3.29976178,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748733","GNR 2021-97 FA CMO VAR 20.06.2051_24748733","NR","NR",25719.348032,27512.883709,25719.348032,27512.883709,"N","N",1793.535677,1793.535677,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748780","LU0003 DRYD 2017-52X AR 3MEUR + 86BP CX2DV70M8_IE00B0C18065_EUR LU0003_LXEUR_24748780_LU0003_LU0003_LXEUR","NR","NR",30078.799956,29493.213261,30078.799956,29493.213261,"N","N",-585.586695000002,-585.586695000002,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748796","LU0003 DRYD 2017-52A AR 3MEUR + 86BP 144A CX2DVC0M7_IE00B0C18065_EUR LU0003_LXEUR_24748796_LU0003_LU0003_LXEUR","NR","NR",2220.5827164,2385.4804846,2220.5827164,2385.4804846,"N","N",164.8977682,164.8977682,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748815","LU0003 CGMSE 2017-2X A1R 3MEUR + 63BP CX2EQ30L3_IE00B0C18065_EUR LU0003_LXEUR_24748815_LU0003_LU0003_LXEUR","NR","NR",807.5375166,870.8899552,807.5375166,870.8899552,"N","N",63.3524385999999,63.3524385999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748828","LU0003 CRMN 2014-1A A1AR CDO VAR 22.04.2030 LU0003_LXEUR_24748828_LU0003_LU0003_LXEUR","AAA","AAA",20975.623486,21131.886391,2621.9529357,2641.4857984,"N","N",156.262905,19.5328626999999,"No Change in Rating","No Change in LT_Flag",0.124999999997616,0.124999999977522,-2.00941624450834e-11
"24748830","LU0003 CRNCL 2018-10X AR 3MEUR + 78BP REGS CM5C83236_IE00B0C18065_EUR LU0003_LXEUR_24748830_LU0003_LU0003_LXEUR","NR","NR",19201.833458,18809.260221,19201.833458,18809.260221,"N","N",-392.573237000001,-392.573237000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748844","GNR 2021-98 FM CMO VAR 20.06.2051_24748844","NR","NR",4995.488842,6004.472243,4995.488842,6004.472243,"N","N",1008.983401,1008.983401,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748852","LU0003 SEGOV 2019-6X AR 3MEUR+88BP CX2B500O2_IE00B0C18065_EUR LU0003_LXEUR_24748852_LU0003_LU0003_LXEUR","NR","NR",22380.199951,22094.676625,22380.199951,22094.676625,"N","N",-285.523325999999,-285.523325999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748876","LU0003 CGMSE 2017-3A A1R 3MEUR + 70BP 144A CX35030M7_IE00BMTRWY37_EUR LU0003_LXEUR_24748876_LU0003_LU0003_LXEUR","NR","NR",7126.44954,8544.33795,7126.44954,8544.33795,"N","N",1417.88841,1417.88841,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748900","LU0003 OHECP 2015-3X A1R 3MEUR + 90BP CX22AU0Q5_IE00B5ZR2157_EUR LU0003_LXEUR_24748900_LU0003_LU0003_LXEUR","NR","NR",1.962008726,1.472744736,1.962008726,1.472744736,"N","N",-0.48926399,-0.48926399,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748914","LU0003 CGMSE 2017-3X A1R 3MEUR + 70BP CX2IO90M1_IE00B0C18065_EUR LU0003_LXEUR_24748914_LU0003_LU0003_LXEUR","NR","NR",25605.06753,25296.447699,25605.06753,25296.447699,"N","N",-308.619831,-308.619831,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748920","LU0003 BNPAM 2018-1X AR 3MEUR + 60BP CX28B20I1_IE00B5ZR2157_EUR LU0003_LXEUR_24748920_LU0003_LU0003_LXEUR","NR","NR",1514.1015976,1632.8177844,1514.1015976,1632.8177844,"N","N",118.7161868,118.7161868,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748924","LU0003 BNPAM 2018-1A AR 3MEUR + 60BP 144A BCC2QYLE0_IE00BMTRWY37_EUR LU0003_LXEUR_24748924_LU0003_LU0003_LXEUR","NR","NR",1217.5698777,1396.5078084,1217.5698777,1396.5078084,"N","N",178.9379307,178.9379307,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748939","LU0003 GNR 2021-H09 FG CMO VAR 20.06.2071 LU0003_LXEUR_24748939_LU0003_LU0003_LXEUR","NR","NR",2729.3213184,3306.553768,2729.3213184,3306.553768,"N","N",577.2324496,577.2324496,"No Change in Rating","No Change in LT_Flag",1,1,0
"24748962","LU0003 CSF 2021-2 A SONIA3M + 78BP CX35LD018_IE00BMTRWY37_GBP LU0003_LXEUR_24748962_LU0003_LU0003_LXEUR","NR","NR",2990.1895562,3668.067712,2990.1895562,3668.067712,"N","N",677.8781558,677.8781558,"No Change in Rating","No Change in LT_Flag",1,1,0
"2476903","LU0003 HMBT 2005-4 A1 CMO VAR 25.10.2035 LU0003_LXEUR_2476903_LU0003_LU0003_LXEUR","BB","BB",137.94882678,106.69261006,113.11803796,87.48794025,"N","N",-31.25621672,-25.63009771,"No Change in Rating","No Change in LT_Flag",0.8200000000029,0.820000000007498,4.59843274569494e-12
"25094363","GNR 2021-122 FA CMO VAR 20.07.2051_25094363","NR","NR",26744.797059,28866.429701,26744.797059,28866.429701,"N","N",2121.632642,2121.632642,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094370","LU0003 G2 785540 MBS VAR 20.05.2071 LU0003_LXEUR_25094370_LU0003_LU0003_LXEUR","NR","NR",2453.6574549,2838.1727112,2453.6574549,2838.1727112,"N","N",384.5152563,384.5152563,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094399","LU0003 G2 785555 MBS VAR 20.06.2071 LU0003_LXEUR_25094399_LU0003_LU0003_LXEUR","NR","NR",6155.790244,6421.622019,6155.790244,6421.622019,"N","N",265.831775000001,265.831775000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094432","LU0003 JPMF 2020-1 A 3MEUR + 100BP CX2B72016_IE00B5ZR2157_EUR LU0003_LXEUR_25094432_LU0003_LU0003_LXEUR","NR","NR",2.189414112,2.088651319,2.189414112,2.088651319,"N","N",-0.100762793,-0.100762793,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094461","LU0003 PSTET 2021-1X A 3MEUR + 78BP CX37AO012_IE00B5ZR2157_EUR LU0003_LXEUR_25094461_LU0003_LU0003_LXEUR","NR","NR",15381.204537,15089.68549,15381.204537,15089.68549,"N","N",-291.519047000002,-291.519047000002,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094494","LU0003 TIKEH 2015-1A ARR 3MEUR +87BP 144A CMOD07331_IE00BMTRWY37_EUR LU0003_LXEUR_25094494_LU0003_LU0003_LXEUR","NR","NR",6956.860704,8197.000331,6956.860704,8197.000331,"N","N",1240.139627,1240.139627,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094496","LU0003 PSTET 2021-1A A 3MEUR + 78BP 144A CX37AP019_IE00BMTRWY37_EUR LU0003_LXEUR_25094496_LU0003_LU0003_LXEUR","NR","NR",3146.298391,3697.423396,3146.298391,3697.423396,"N","N",551.125005,551.125005,"No Change in Rating","No Change in LT_Flag",1,1,0
"25094588","LU0003 TIKEH 2015-1X ARR 3MEUR + 87BP CMPH10335_IE00B0C18065_EUR LU0003_LXEUR_25094588_LU0003_LU0003_LXEUR","NR","NR",19150.935708,18855.855609,19150.935708,18855.855609,"N","N",-295.080099000003,-295.080099000003,"No Change in Rating","No Change in LT_Flag",1,1,0
"2512612","LU0003 CWALT 2006-45T1 1A13 CMO 6.000% 25.02.37 LU0003_LXEUR_2512612_LU0003_LU0003_LXEUR","CC","CC",1100.8517952,1121.6446054,1100.8517952,1121.6446054,"N","N",20.7928102000001,20.7928102000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"25159029","LU0003 RAMC 2006-4 AF6 MBS STEP 5.340% 25.01.2037 LU0003_LXEUR_25159029_LU0003_LU0003_LXEUR","C","C",1110.4544332,1196.0262147,1110.4544332,1196.0262147,"N","N",85.5717815,85.5717815,"No Change in Rating","No Change in LT_Flag",1,1,0
"2523738","LU0003 CMLTI 2007-OPX1 A1B MBS VAR 25.01.2037 LU0003_LXEUR_2523738_LU0003_LU0003_LXEUR","CC","CC",705.6663948,789.2666008,705.6663948,789.2666008,"N","N",83.600206,83.600206,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428015","LU0003 TCLO 6X AR 3MEUR + 92BP CX2DVL0K1_IE00B0C18065_EUR LU0003_LXEUR_25428015_LU0003_LU0003_LXEUR","NR","NR",5109.580897,5469.514691,5109.580897,5469.514691,"N","N",359.933794,359.933794,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428079","LU0003 GLME 3X AR 3MEUR + 90BP CX2D7O0K2_IE00B0C18065_EUR LU0003_LXEUR_25428079_LU0003_LU0003_LXEUR","NR","NR",3467.242709,3717.89975,3467.242709,3717.89975,"N","N",250.657040999999,250.657040999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428091","LU0003 OCPE 2020-4A AR 3MEUR+88BP 144A CX2OL80J0_IE00B0C18065_EUR LU0003_LXEUR_25428091_LU0003_LU0003_LXEUR","NR","NR",2803.9699815,3037.2784624,2803.9699815,3037.2784624,"N","N",233.3084809,233.3084809,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428118","LU0003 CGMSE 2019-2X A1R 3MEUR + 89BP CX2EM50R9_IE00B0C18065_EUR LU0003_LXEUR_25428118_LU0003_LU0003_LXEUR","NR","NR",8868.342925,8727.569066,8868.342925,8727.569066,"N","N",-140.773859000001,-140.773859000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428202","LU0003 CGMSE 2019-2A A1R 3MEUR + 89BP 144A CX2NNE0R9_IE00B0C18065_EUR LU0003_LXEUR_25428202_LU0003_LU0003_LXEUR","NR","NR",806.2129318,872.75684,806.2129318,872.75684,"N","N",66.5439082,66.5439082,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428212","LU0003 SUMMER BC HOLDCO B SARL BL3676741_IE00B0C18065_EUR LU0003_LXEUR_25428212_LU0003_LU0003_LXEUR","NR","NR",10164.711103,11007.562176,10164.711103,11007.562176,"N","N",842.851073,842.851073,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428238","LU0003 CHESH 2020-1 A SONIA 3M + 90BP CX2BR3012_IE00B5ZR2157_GBP LU0003_LXEUR_25428238_LU0003_LU0003_LXEUR","NR","NR",0.001919701,1.781658821,0.001919701,1.781658821,"N","N",1.77973912,1.77973912,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428272","LU0003 STANDARD INDUSTRIES INC BL3683986_IE00B0C18065_USD LU0003_LXEUR_25428272_LU0003_LU0003_LXEUR","B","B",257.92974166,34187.42517,257.92974166,34187.42517,"N","N",33929.49542834,33929.49542834,"No Change in Rating","No Change in LT_Flag",1,1,0
"25428289","LU0003 OCPE 2020-4X AR 3MEUR + 88BP CX2DIG0J0_IE00B0C18065_EUR LU0003_LXEUR_25428289_LU0003_LU0003_LXEUR","NR","NR",24835.162698,24515.176157,24835.162698,24515.176157,"N","N",-319.986541000002,-319.986541000002,"No Change in Rating","No Change in LT_Flag",1,1,0
"2555788","LU0003 MARM 2007-3 22A4 CMO FLOAT 25.05.47 LU0003_LXEUR_2555788_LU0003_LU0003_LXEUR","CC","CC",547.8608153,551.1937305,547.8608153,551.1937305,"N","N",3.3329152,3.3329152,"No Change in Rating","No Change in LT_Flag",1,1,0
"2555792","LU0003 SAMI 2006-AR7 A11 CMO FLOAT 25.08.36 LU0003_LXEUR_2555792_LU0003_LU0003_LXEUR","C","C",922.7709603,984.1943693,922.7709603,984.1943693,"N","N",61.4234090000001,61.4234090000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"2555823","LU0003 GPMF 2006-AR5 A3A2 CMO FLOAT 25.10.46 LU0003_LXEUR_2555823_LU0003_LU0003_LXEUR","CC","CC",374.344109,386.7335836,374.344109,386.7335836,"N","N",12.3894746,12.3894746,"No Change in Rating","No Change in LT_Flag",1,1,0
"25699869","LU0003 BLACK 2019-1A A1R 3MEUR + 98BP 144A CX2NHS0R5_IE00BMTRWY37_EUR LU0003_LXEUR_25699869_LU0003_LU0003_LXEUR","NA","NR",0,3645.993405,0,3645.993405,"NA","N",3645.993405,3645.993405,"Missing Asset ID","Missing Asset ID",0,1,1
"25699899","WFCM 2016-C34 A3FL MBS VAR 15.06.2049_25699899","NA","AAA",0,683.7797026,0,85.47246281,"NA","N",683.7797026,85.47246281,"Missing Asset ID","Missing Asset ID",0,0.124999999978063,0.124999999978063
"25699900","LU0003 VERITAS US INC BL3571637_IE00BK9YL094_EUR LU0003_LXEUR_25699900_LU0003_LU0003_LXEUR","NA","NR",0,516.7812884,0,516.7812884,"NA","N",516.7812884,516.7812884,"Missing Asset ID","Missing Asset ID",0,1,1
"25699904","LU0003 BLACK 2019-1X A1R 3MEUR + 98BP CM8B85271_IE00B0C18065_EUR LU0003_LXEUR_25699904_LU0003_LU0003_LXEUR","NA","NR",0,8298.794813,0,8298.794813,"NA","N",8298.794813,8298.794813,"Missing Asset ID","Missing Asset ID",0,1,1
"25699905","LU0003 FORTA 2021 A 1MEUR + 70BP CX393U012_IE00B5ZR2157_EUR LU0003_LXEUR_25699905_LU0003_LU0003_LXEUR","NA","NR",0,11.898474249,0,11.898474249,"NA","N",11.898474249,11.898474249,"Missing Asset ID","Missing Asset ID",0,1,1
"25699974","LU0003 ARESE 12A AR 3MEUR + 85 BP 144A CX2NPB0K8_IE00B0C18065_EUR LU0003_LXEUR_25699974_LU0003_LU0003_LXEUR","NA","NR",0,1091.5960854,0,1091.5960854,"NA","N",1091.5960854,1091.5960854,"Missing Asset ID","Missing Asset ID",0,1,1
"25700000","LU0003 DOMI 2019-1 A 3MEUR + 85BP CX2CHL011_IE00B5ZR2157_EUR LU0003_LXEUR_25700000_LU0003_LU0003_LXEUR","NA","NR",0,1.827596879,0,1.827596879,"NA","N",1.827596879,1.827596879,"Missing Asset ID","Missing Asset ID",0,1,1
"25700086","LU0003 PURP 1X A 3MEUR+80BP CX2J70013_IE00B5ZR2157_EUR LU0003_LXEUR_25700086_LU0003_LU0003_LXEUR","NA","NR",0,3.261664822,0,3.261664822,"NA","N",3.261664822,3.261664822,"Missing Asset ID","Missing Asset ID",0,1,1
"25700271","LU0003 CRNCL 2016-6X AR 3MEUR + 79BP REGS CM6C90172_IE00B5ZR2157_EUR LU0003_LXEUR_25700271_LU0003_LU0003_LXEUR","NA","NR",0,2.544928432,0,2.544928432,"NA","N",2.544928432,2.544928432,"Missing Asset ID","Missing Asset ID",0,1,1
"25700282","LU0003 BUMP 2021-BE1 A 1MEUR + 70BPS CX396B011_IE00B5ZR2157_EUR LU0003_LXEUR_25700282_LU0003_LU0003_LXEUR","NA","NR",0,24.58254663,0,24.58254663,"NA","N",24.58254663,24.58254663,"Missing Asset ID","Missing Asset ID",0,1,1
"25700336","LU0003 INTELSAT JACKSON HLDG TL 1L BL3710391_IE00B0C18065_USD LU0003_LXEUR_25700336_LU0003_LU0003_LXEUR","NA","NR",0,2130.3964617,0,2130.3964617,"NA","N",2130.3964617,2130.3964617,"Missing Asset ID","Missing Asset ID",0,1,1
"25913442","RCMT 2021-FL7 A MBS VAR 25.11.2036_25913442","NA","AAA",0,7427.538574,0,928.4423217,"NA","N",7427.538574,928.4423217,"Missing Asset ID","Missing Asset ID",0,0.124999999993268,0.124999999993268
"25960818","LU0003 HARVT 22X AR 3MEUR + 85BP CX2F410K0_IE00B0C18065_EUR LU0003_LXEUR_25960818_LU0003_LU0003_LXEUR","NA","NR",0,60328.70228,0,60328.70228,"NA","N",60328.70228,60328.70228,"Missing Asset ID","Missing Asset ID",0,1,1
"25960843","LU0003 CSMC 2020-RPL6 A1 CMO FIX 2.688% 25.03.2059 LU0003_LXEUR_25960843_LU0003_LU0003_LXEUR","NA","NR",0,1654.6375539,0,1654.6375539,"NA","N",1654.6375539,1654.6375539,"Missing Asset ID","Missing Asset ID",0,1,1
"25960861","LU0003 GVC HOLDINGS GIBRALTAR L TL B3 BL3149756_IE00BK9YL094_EUR LU0003_LXEUR_25960861_LU0003_LU0003_LXEUR","NA","NR",0,1021.8789362,0,1021.8789362,"NA","N",1021.8789362,1021.8789362,"Missing Asset ID","Missing Asset ID",0,1,1
"25960872","LU0003 AGGREKO TL 1L BL3751221_IE00BK9YL094_EUR LU0003_LXEUR_25960872_LU0003_LU0003_LXEUR","NA","NR",0,810.423165,0,810.423165,"NA","N",810.423165,810.423165,"Missing Asset ID","Missing Asset ID",0,1,1
"25960892","LU0003 CASINO GUICHARD PERRACHON TL B BL3581776_IE00B0C18065_EUR LU0003_LXEUR_25960892_LU0003_LU0003_LXEUR","NA","CCC",0,81611.97646,0,81611.97646,"NA","N",81611.97646,81611.97646,"Missing Asset ID","Missing Asset ID",0,1,1
"25960915","LU0003 DPF 2021-1 A 3MEUR + 65BP CX21NF011_IE00B5ZR2157_EUR LU0003_LXEUR_25960915_LU0003_LU0003_LXEUR","NA","NR",0,17.535431181,0,17.535431181,"NA","N",17.535431181,17.535431181,"Missing Asset ID","Missing Asset ID",0,1,1
"25960919","JPMAC 2007-CH3 M1 MBS VAR 25.03.2037_25960919","NA","B",0,6323.386349,0,6323.386349,"NA","N",6323.386349,6323.386349,"Missing Asset ID","Missing Asset ID",0,1,1
"25960985","LU0003 DPF 2020-2 A 3MEUR + 79BP CM0I54015_IE00B5ZR2157_EUR LU0003_LXEUR_25960985_LU0003_LU0003_LXEUR","NA","NR",0,8.321121424,0,8.321121424,"NA","N",8.321121424,8.321121424,"Missing Asset ID","Missing Asset ID",0,1,1
"25961037","LU0003 RNBAI 1 A 1MEUR + 70BP CX39TR011_IE00B5ZR2157_EUR LU0003_LXEUR_25961037_LU0003_LU0003_LXEUR","NA","NR",0,17.856691657,0,17.856691657,"NA","N",17.856691657,17.856691657,"Missing Asset ID","Missing Asset ID",0,1,1
"25961060","LU0003 PSTET 2021-2X A 3MEUR + 73BP CX3ATS016_IE00BMTRWY37_EUR LU0003_LXEUR_25961060_LU0003_LU0003_LXEUR","NA","NR",0,2054.6967197,0,2054.6967197,"NA","N",2054.6967197,2054.6967197,"Missing Asset ID","Missing Asset ID",0,1,1
"25961088","LU0003 ACLO 4X AR 3MEUR + 73BP CX2M9Q0J8_IE00B5ZR2157_EUR LU0003_LXEUR_25961088_LU0003_LU0003_LXEUR","NA","NR",0,10476.526833,0,10476.526833,"NA","N",10476.526833,10476.526833,"Missing Asset ID","Missing Asset ID",0,1,1
"25961089","LU0003 OZLME 5X AR 3MEUR + 79BP CM5H76197_IE00B0C18065_EUR LU0003_LXEUR_25961089_LU0003_LU0003_LXEUR","NA","NR",0,14630.82343,0,14630.82343,"NA","N",14630.82343,14630.82343,"Missing Asset ID","Missing Asset ID",0,1,1
"25961111","LU0003 DPF 2018-1 A 3MEUR+63BP CX2051014_IE00B5ZR2157_EUR LU0003_LXEUR_25961111_LU0003_LU0003_LXEUR","NA","NR",0,5.383529272,0,5.383529272,"NA","N",5.383529272,5.383529272,"Missing Asset ID","Missing Asset ID",0,1,1
"26191593","SSTAT 2021-1A A CDO VAR 25.10.2029_26191593","NA","AAA",0,1447.6077171,0,180.95096463,"NA","N",1447.6077171,180.95096463,"Missing Asset ID","Missing Asset ID",0,0.124999999994819,0.124999999994819
"26192663","MSAC 2007-NC3 A2B MBS VAR 25.05.2037_26192663","NA","CC",0,5081.308959,0,5081.308959,"NA","N",5081.308959,5081.308959,"Missing Asset ID","Missing Asset ID",0,1,1
"26192705","LU0003 G2 785745 MBS VAR 20.10.2071 LU0003_LXEUR_26192705_LU0003_LU0003_LXEUR","NA","NR",0,1032.4086015,0,1032.4086015,"NA","N",1032.4086015,1032.4086015,"Missing Asset ID","Missing Asset ID",0,1,1
"26192719","LU0003 PLRS 2021-1 A SONIA1M IR + 79BPS CX36JP012_IE00B5ZR2157_GBP LU0003_LXEUR_26192719_LU0003_LU0003_LXEUR","NA","NR",0,39.07858665,0,39.07858665,"NA","N",39.07858665,39.07858665,"Missing Asset ID","Missing Asset ID",0,1,1
"26192732","LU0003 COMP 2021-GE2 A 1MEUR + 70+BPS CX3B8P013_IE00B5ZR2157_EUR LU0003_LXEUR_26192732_LU0003_LU0003_LXEUR","NA","NR",0,15.27854949,0,15.27854949,"NA","N",15.27854949,15.27854949,"Missing Asset ID","Missing Asset ID",0,1,1
"26192738","LU0003 INEOS FINANCE PLC TL B 1L BL3763960_IE00B0C18065_EUR LU0003_LXEUR_26192738_LU0003_LU0003_LXEUR","NA","NR",0,138.64556026,0,138.64556026,"NA","N",138.64556026,138.64556026,"Missing Asset ID","Missing Asset ID",0,1,1
